url_entropy,domain_extension
-3.1630741894285697,11.0
-3.1630741894285697,11.0
-3.1630741894285697,11.0
-3.4594911601991534,11.0
-3.939572261986723,11.0
-4.444524223628301,1.0
-5.544959664559111,1.0
-5.502872112607157,1.0
-5.642529164313198,1.0
-5.564097630738625,1.0
-5.535613166830122,1.0
-4.393942707918269,1.0
-3.6978458230844127,17.0
-5.515888861034788,1.0
-5.496219721175373,1.0
-3.9779168746936366,55.0
-4.7308934903622335,1.0
-3.8492239123906242,5.0
-4.719852358564604,17.0
-5.546212516462337,1.0
-4.125070520364182,1.0
-4.18233683402497,17.0
-4.752527060967232,17.0
-4.515166686381588,17.0
-5.597177789544403,1.0
-3.606936732175322,17.0
-4.129118262085183,1.0
-4.175743323619087,1.0
-4.205274218874661,1.0
-3.750807235905091,5.0
-4.865563812810742,1.0
-4.21126073643228,7.0
-5.607967679286381,1.0
-4.893348339466439,17.0
-5.567908307021989,1.0
-5.620976629752292,1.0
-3.8913209350028155,1.0
-4.861031368251991,5.0
-4.685538125919627,5.0
-4.043057694064253,16.0
-4.395923095029132,16.0
-4.482384467475126,1.0
-4.260828171224456,1.0
-4.083067973799102,1.0
-4.090234012145144,1.0
-3.937751955408587,1.0
-4.134468568039292,1.0
-3.862206410719465,1.0
-4.056564762130955,1.0
-3.937193208607594,1.0
-4.159199529386524,1.0
-3.922573883611435,1.0
-5.463517477596678,1.0
-4.658448532279731,1.0
-4.228062052860336,1.0
-4.599655741530279,1.0
-4.545459100385891,1.0
-4.468918563962097,1.0
-4.23723374980497,1.0
-4.11471801682134,16.0
-4.2077070644704735,1.0
-5.636835093328343,1.0
-4.5161124468008556,17.0
-3.5280643115840493,46.0
-3.94035104292869,10.0
-5.1521983788841155,1.0
-4.3864258740878235,16.0
-5.638454629900644,1.0
-5.545529381078748,1.0
-5.595418537943468,1.0
-3.7262046313924557,17.0
-4.416160077543468,59.0
-4.159199529386524,78.0
-3.8565647621309544,1.0
-3.762267390651494,42.0
-4.055958151615123,20.0
-4.990315462582778,1.0
-5.064771203144368,1.0
-4.161953223919209,27.0
-5.584871756586624,1.0
-5.505681524872775,1.0
-4.588421175007882,1.0
-5.519763773139689,1.0
-5.548701704289855,1.0
-5.594367717317919,1.0
-5.630174575320502,1.0
-5.678343858875041,1.0
-5.438976492400964,1.0
-5.603947819476588,1.0
-5.6595759869075115,1.0
-5.459225164115395,1.0
-4.116245381622649,1.0
-3.828237501842955,56.0
-4.079986855772667,1.0
-5.503665025018811,1.0
-4.497598930973582,1.0
-3.9678617577018858,17.0
-4.610383096578171,17.0
-4.877085848263895,1.0
-4.185230132909402,31.0
-4.436186437355486,9.0
-4.425070520364182,9.0
-4.363794080165664,274.0
-4.325030303461666,42.0
-4.038873585546249,56.0
-4.186860506514696,1.0
-4.5844406528390005,17.0
-3.878068268345524,1.0
-4.107017709595357,212.0
-4.431687083026442,6.0
-4.260332600569877,1.0
-3.8184539577019216,1.0
-4.309101316131472,1.0
-5.706124790580187,1.0
-4.105388542207534,42.0
-4.0043444463675275,23.0
-4.229003731107054,1.0
-3.92258957364167,17.0
-3.840265565194928,22.0
-3.886842188131012,17.0
-4.02085512047121,11.0
-3.6820058147602133,11.0
-3.2406015629507228,11.0
-3.3553885422075336,11.0
-3.188721875540867,11.0
-3.136842188131012,11.0
-3.2720552088742005,11.0
-3.2720552088742005,11.0
-3.0535088547976783,11.0
-3.188721875540867,11.0
-3.2406015629507228,11.0
-3.2720552088742005,11.0
-5.509484319331237,1.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.261842390463366,11.0
-4.0980685120588385,11.0
-3.6335059949783677,1.0
-3.459491160199154,20.0
-5.5646435408955846,1.0
-4.003044786734203,1.0
-4.2290005848323515,1.0
-4.852207408308557,1.0
-5.235243228787656,26.0
-4.788320189106,183.0
-4.8882755226397725,1.0
-5.114386108210765,1.0
-4.824879887984141,1.0
-4.773367960206243,26.0
-4.806727061765591,26.0
-4.78515157772566,19.0
-4.585857718469222,1.0
-4.253055907333276,1.0
-3.8757315032041886,11.0
-3.188721875540867,11.0
-5.557090824881478,1.0
-4.148536118672228,1.0
-4.2381709402553325,1.0
-4.147174306185803,1.0
-4.014438730983427,1.0
-4.186860506514696,1.0
-4.208410187268525,1.0
-3.4156013102060108,1.0
-3.824862957617356,17.0
-4.042433003725895,17.0
-4.072905595320056,17.0
-3.590820100500088,17.0
-3.978864088188098,1.0
-4.018081793978686,17.0
-3.986187965046303,17.0
-3.825251737288651,17.0
-5.6269345588663375,1.0
-4.110655033020253,27.0
-3.8423709931771084,17.0
-3.9137995646056796,17.0
-4.553047173344726,17.0
-4.4710282887446615,17.0
-4.681714810554922,17.0
-3.833269689515108,17.0
-5.571379027404809,1.0
-3.9957153271690533,11.0
-3.240528260216711,11.0
-4.352135539906905,17.0
-3.7671834678914613,17.0
-4.928886581270438,1.0
-5.608247962516495,1.0
-5.003658947097648,1.0
-5.850017443454544,1.0
-3.708132064658601,17.0
-3.663532754804255,17.0
-4.4200230564913365,17.0
-3.886884632505994,11.0
-3.1216535224393334,11.0
-3.7811470208191245,23.0
-3.9146892241642455,11.0
-3.7887549139935035,17.0
-4.266502839084849,17.0
-4.579061133512982,17.0
-4.249529170858451,58.0
-4.002268084440845,171.0
-3.909368063943885,171.0
-3.690260390968384,171.0
-4.696455979014293,1.0
-5.533993630257821,1.0
-4.4455435681562365,1.0
-4.231009444816112,1.0
-3.9146892241642455,1.0
-4.454766207938904,1.0
-4.223981820580906,1.0
-4.726928705787044,1.0
-4.03952517492765,1.0
-4.123231428797621,1.0
-3.95006375643621,1.0
-4.221097250057958,1.0
-4.197325708706504,1.0
-4.128724445269142,1.0
-3.978333581185264,1.0
-3.943465189601647,1.0
-4.197082818407666,1.0
-4.072986513345729,1.0
-4.023141320466083,1.0
-4.116729296672175,1.0
-4.196124076421322,1.0
-4.14675280670598,1.0
-4.529980979099135,1.0
-3.8538632199977876,5.0
-4.422224033929151,7.0
-5.598399024810961,1.0
-4.6750719867172545,17.0
-4.711256443628671,1.0
-4.117784231295344,1.0
-3.9937305842314776,78.0
-4.46799549951619,1.0
-4.509989802458863,1.0
-4.495188086730168,1.0
-4.4855758319130485,1.0
-3.8665871058289594,23.0
-4.014860327200948,11.0
-3.7720552088742005,17.0
-4.545459100385891,17.0
-4.443053603040051,17.0
-4.244925854752683,17.0
-4.093663838192619,1.0
-5.567576755649741,1.0
-3.74503684408481,1.0
-4.228165046627903,1.0
-4.142295219190901,7.0
-3.825251737288651,97.0
-5.598251415959744,1.0
-5.52954805832372,1.0
-4.237291339955158,7.0
-5.269890141049805,1.0
-3.962581188618506,42.0
-5.351212101005102,1.0
-3.939572261986723,5.0
-5.5394485927857255,1.0
-5.024553623162645,17.0
-4.110577243331642,23.0
-4.211260736432281,23.0
-5.520736830063677,1.0
-3.467720100474499,11.0
-3.6820058147602133,11.0
-3.2720552088742005,11.0
-3.2720552088742005,11.0
-3.2720552088742005,11.0
-3.0220552088742005,11.0
-3.1572682296173893,11.0
-3.188721875540867,11.0
-3.1572682296173893,11.0
-3.2406015629507228,11.0
-3.204986855772667,11.0
-3.069773835029478,11.0
-3.1216535224393334,11.0
-3.3553885422075336,11.0
-3.1630741894285697,11.0
-4.031401845392172,11.0
-3.623465189601647,1.0
-4.937319337486165,17.0
-4.030639062229566,1.0
-4.347976439385301,1.0
-3.863465189601647,1.0
-3.5342190211803404,1.0
-3.886842188131012,1.0
-5.605993113593492,1.0
-4.185230132909402,1.0
-4.179229296672175,1.0
-3.9790978911348054,5.0
-3.9302703722934536,1.0
-4.162573265150912,1.0
-4.40194695925137,1.0
-4.239822782008756,1.0
-3.550991049755884,17.0
-4.054229296672175,1.0
-4.435194258664519,17.0
-4.2988537451105335,17.0
-3.911306145999518,11.0
-3.1572682296173893,11.0
-4.3680424225727155,5.0
-4.188331131693838,5.0
-4.807305779973038,17.0
-5.55941200703801,1.0
-5.573841486463795,1.0
-3.6063267456477863,22.0
-5.590433898506883,1.0
-5.570801092317284,1.0
-3.7671834678914613,28.0
-3.880179922675738,19.0
-4.17509951742618,1.0
-4.046762824854521,5.0
-4.000310530134925,5.0
-4.093149802473812,1.0
-4.030493056757483,1.0
-5.640314218239458,1.0
-3.8841550945958043,26.0
-5.690234967430894,1.0
-5.735312573736267,32.0
-5.547747343479932,32.0
-4.004682305219381,9.0
-4.061118267834333,9.0
-3.8665871058289594,23.0
-5.591314176174559,1.0
-5.592397074602523,1.0
-3.6732696895151085,17.0
-4.165013816065913,17.0
-4.657363600807714,17.0
-4.309101316131472,17.0
-4.202976353053586,1.0
-4.368388082419119,1.0
-4.068728288980288,1.0
-4.379417496911518,1.0
-3.8841550945958043,1.0
-4.051462154039801,1.0
-4.030639062229566,9.0
-4.332786847524101,1.0
-4.33622754166864,1.0
-4.290966250901473,1.0
-4.231369869151726,1.0
-4.5653115322251026,1.0
-4.396853998737205,1.0
-3.8423709931771084,23.0
-4.051462154039801,1.0
-3.828237501842955,23.0
-3.9357276594930424,1.0
-4.081532376606413,23.0
-4.210733711724087,1.0
-4.21163018107546,23.0
-4.3748951674692504,1.0
-3.715932185515029,23.0
-3.9696073391174034,1.0
-3.81008102052173,23.0
-4.014438730983427,1.0
-3.9302703722934536,23.0
-4.150292659616669,1.0
-3.7532696895151085,23.0
-4.0060710131011685,1.0
-4.077819531114783,23.0
-4.115311532225102,1.0
-3.967720100474499,23.0
-4.197159723424149,1.0
-3.9134007456613786,23.0
-4.153633873031027,1.0
-4.809820869261507,183.0
-4.898011636595639,1.0
-4.813824158019611,183.0
-4.822708330953959,1.0
-4.976730041826594,1.0
-4.83117827463862,1.0
-4.836251636304638,1.0
-4.819542018749537,1.0
-4.105926699477594,23.0
-4.021268494903765,7.0
-5.591615647624143,1.0
-3.108694969562842,11.0
-3.2709505944546686,11.0
-5.598473495118719,1.0
-3.136842188131012,11.0
-3.0901998765158556,11.0
-3.3553885422075336,11.0
-3.3553885422075336,11.0
-3.204986855772667,11.0
-3.204986855772667,11.0
-3.204986855772667,11.0
-3.2720552088742005,11.0
-3.3553885422075336,11.0
-3.2720552088742005,11.0
-4.036006945330955,11.0
-3.610577243331642,11.0
-3.120750542731343,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-5.569391632024615,1.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.099436412484688,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.0835873700238063,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.240528260216711,11.0
-3.0835873700238063,11.0
-3.099436412484688,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.120750542731343,11.0
-2.97965869499932,11.0
-3.120750542731343,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-2.9266464798309015,11.0
-5.581128773546317,1.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.0835873700238063,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-4.092280407143145,1.0
-4.2861465882499115,17.0
-4.297902689682947,17.0
-3.9886085007312415,1.0
-4.876333691053476,1.0
-4.716193141113151,1.0
-4.874120586906422,1.0
-5.006552309832685,1.0
-5.024143595682676,1.0
-5.069464285439071,1.0
-4.056564762130955,1.0
-4.818754930630353,275.0
-4.8066664597775715,275.0
-4.079678649882975,1.0
-4.0980685120588385,1.0
-3.998652546878167,57.0
-5.490270861946946,1.0
-5.532058222099893,1.0
-5.464735292579219,1.0
-5.618215773521592,1.0
-5.666211755243112,1.0
-5.630769984821941,1.0
-5.632628629851193,1.0
-4.308097137847988,17.0
-5.616092327053587,1.0
-4.073329701949522,5.0
-3.8430101595548556,7.0
-4.182005814760213,7.0
-4.398857447483312,1.0
-4.1162646156680225,1.0
-4.197325708706504,1.0
-4.189930011519816,1.0
-4.159327475133629,1.0
-3.5996284248360526,1.0
-4.032303242743953,1.0
-4.300153016697712,1.0
-4.077819531114783,1.0
-4.137537511266052,1.0
-4.089781950065052,1.0
-4.150158513166729,1.0
-4.0536606896881855,1.0
-4.115086988913505,1.0
-4.110577243331642,1.0
-4.3640116295204265,1.0
-4.065079515030719,1.0
-4.198603750787607,1.0
-4.196659431777905,1.0
-4.106669454469438,1.0
-4.289882797037173,1.0
-3.819773835029478,5.0
-3.8292750707107133,5.0
-4.067176772150688,1.0
-4.253863368422077,1.0
-3.964735178725505,1.0
-3.9523029776623857,1.0
-5.498882131835636,1.0
-4.707677244155821,29.0
-5.46316318092431,1.0
-5.598594111280982,1.0
-4.201076880026372,1.0
-4.147717892246672,1.0
-3.8110378683422788,46.0
-3.8833374604210062,1.0
-3.872905595320056,1.0
-3.9764499732851237,1.0
-3.9362434129830604,31.0
-5.55380943565889,1.0
-5.558857970304995,1.0
-5.565732847097547,1.0
-5.546231969972543,1.0
-5.561667053956275,1.0
-5.617752293084748,1.0
-4.482797215244886,1.0
-3.7489948035250964,19.0
-4.065117661376963,1.0
-4.231207332321362,1.0
-4.123734053066623,1.0
-4.295353348118594,1.0
-5.520961107998899,1.0
-3.989778500580689,17.0
-4.07914337402601,17.0
-4.356370398866215,17.0
-4.0462090008354865,26.0
-3.663532754804255,17.0
-3.9262723741395074,17.0
-4.147376820030454,17.0
-4.229003731107054,17.0
-3.672553582385556,17.0
-4.8401154284476515,17.0
-4.690594050812976,17.0
-3.9582291686698783,1.0
-3.606936732175322,17.0
-3.5780011510322707,23.0
-5.496922310069167,1.0
-5.664220237839702,1.0
-4.248495255525412,15.0
-5.45329431947019,1.0
-4.603222890736578,1.0
-3.7489948035250964,1.0
-5.435932535980371,1.0
-5.581419895459705,1.0
-5.530413935855353,1.0
-4.0959686315799715,210.0
-4.350342370830228,1.0
-5.563295299391001,1.0
-5.5628362822311335,1.0
-5.60897739849452,1.0
-5.4576310558385,1.0
-4.851019280195985,260.0
-4.528613774731972,29.0
-4.358089297546694,55.0
-4.254195650150781,1.0
-5.1436701090410955,1.0
-3.8459869204464474,1.0
-4.045980358012783,1.0
-5.386714184201675,10.0
-4.257098975169816,101.0
-3.5304930567574826,46.0
-4.142896608419108,101.0
-4.229003731107054,101.0
-3.936180434129755,44.0
-3.880179922675738,156.0
-4.337435460048129,5.0
-5.5775983963631415,1.0
-5.130741571048841,1.0
-3.877447621976402,5.0
-3.8497854678028616,5.0
-4.182005814760213,202.0
-3.6416041678685938,46.0
-5.216101250324212,1.0
-5.189063213848729,1.0
-4.196439344671016,1.0
-4.244320529942617,17.0
-5.259354365656767,1.0
-4.693890415428527,17.0
-4.194385682587764,59.0
-4.254195650150781,1.0
-4.183542362433231,1.0
-5.554743006433579,1.0
-5.467379342261815,1.0
-3.9093680639438846,1.0
-5.510788999225662,1.0
-5.58780497134078,1.0
-5.679045504459274,1.0
-5.576427470059081,1.0
-4.5806646493198215,17.0
-4.324848729602135,1.0
-4.64868848672382,17.0
-4.150292659616669,1.0
-4.175123135113461,1.0
-4.303783770917411,1.0
-4.272106558972606,17.0
-4.603222890736578,1.0
-4.240962710641207,1.0
-5.560987547977158,1.0
-5.652832095869992,1.0
-5.528167630208371,1.0
-5.566898587813849,1.0
-5.5888653142706435,1.0
-5.522638917899685,1.0
-4.205274218874661,1.0
-4.254525464966174,1.0
-5.4871380248851365,1.0
-5.49176626741637,1.0
-5.4718502211382845,1.0
-5.587353074901511,1.0
-4.732535431950011,17.0
-4.175273297885966,1.0
-4.208196592277087,1.0
-4.215311532225102,1.0
-3.8391081341821707,1.0
-3.943465189601647,5.0
-3.9503441981686898,1.0
-4.106949132758153,1.0
-4.345350936622436,1.0
-4.128724445269142,1.0
-3.8441065448145384,1.0
-4.225619876671973,1.0
-4.147114052043202,1.0
-4.0536606896881855,1.0
-4.1829073264808265,1.0
-4.270132081786694,1.0
-4.496115365169273,1.0
-4.201231789474709,1.0
-3.9784845935086515,1.0
-4.33622754166864,1.0
-3.391892644680933,11.0
-4.141604167868594,1.0
-4.630985019785138,17.0
-4.501397825434103,17.0
-4.681832468514789,17.0
-4.15565155225257,1.0
-4.199782543240033,1.0
-5.655170844432272,1.0
-4.265319531114783,1.0
-4.338663284842051,17.0
-4.672042008468479,1.0
-5.654839293060023,1.0
-4.235087760732172,17.0
-3.919563347274704,1.0
-3.8897379316519904,17.0
-3.5555331514269954,17.0
-3.653660689688186,17.0
-5.534017108006162,1.0
-3.8610523492544306,1.0
-3.964735178725505,23.0
-4.106241250673739,1.0
-3.873140679513133,23.0
-4.13850217929474,1.0
-3.8561962982193796,23.0
-4.128724445269142,1.0
-3.7541634277688805,23.0
-4.050013373778756,1.0
-3.782122224145305,23.0
-4.128724445269142,1.0
-4.030639062229566,23.0
-4.246439344671016,1.0
-3.733660689688186,23.0
-4.0060710131011685,1.0
-3.8239348962840563,23.0
-4.093139062229566,1.0
-3.738149333192866,23.0
-3.9764499732851237,1.0
-3.8035088547976783,23.0
-4.015319531114783,1.0
-4.077715447225511,1.0
-4.066784213473103,23.0
-4.221049013623096,1.0
-3.940759832540089,23.0
-4.176190626141831,1.0
-4.159199529386524,23.0
-4.317033095124791,1.0
-4.667009353116997,1.0
-4.739094669650223,1.0
-4.642438577011088,1.0
-4.589898095464288,17.0
-3.911104367504777,61.0
-3.9790978911348054,6.0
-3.6689869584530603,11.0
-3.882814277103396,276.0
-5.3997270044508,94.0
-4.493787641935516,17.0
-4.051821770808045,1.0
-4.976630705984773,1.0
-3.792481250360578,11.0
-5.643634150301781,1.0
-3.932874360347046,23.0
-3.6919944077496454,23.0
-4.018081793978686,1.0
-5.213414096437639,1.0
-4.21126073643228,7.0
-4.0993603054724,9.0
-5.49235387895609,1.0
-5.573533741454224,1.0
-5.543659401537788,1.0
-5.540869450359936,1.0
-5.452929601844334,1.0
-4.606936732175321,46.0
-5.538322952913948,1.0
-4.483923455101501,17.0
-3.7024715122197467,10.0
-4.087510528260019,1.0
-4.958175060598605,32.0
-4.157517697838563,1.0
-4.395998870534842,1.0
-4.014438730983427,59.0
-3.9620315910594455,1.0
-4.031401845392172,1.0
-4.396853998737205,1.0
-4.220167681284828,1.0
-4.350342370830228,1.0
-4.148394345536404,1.0
-3.629219686524097,5.0
-4.286146588249911,1.0
-4.15329123189048,1.0
-4.211744090932183,1.0
-4.27137063437885,1.0
-3.715932185515029,5.0
-4.385008029473518,1.0
-4.432619826353563,1.0
-3.5280643115840493,46.0
-4.606936732175321,10.0
-4.286225937278034,1.0
-4.225619876671973,1.0
-4.202744497818535,1.0
-4.286225937278034,1.0
-4.309101316131472,1.0
-4.430313437343593,1.0
-4.346831997884094,1.0
-4.346831997884094,1.0
-4.346831997884094,1.0
-4.286225937278034,1.0
-4.202744497818535,1.0
-4.346831997884094,1.0
-4.346831997884094,1.0
-4.430313437343593,1.0
-4.369707376737533,1.0
-4.286225937278034,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.430313437343593,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.369707376737533,1.0
-4.286225937278034,1.0
-4.346831997884094,1.0
-4.369707376737533,1.0
-4.369707376737533,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.248495255525412,1.0
-4.346831997884094,1.0
-4.369707376737533,1.0
-4.369707376737533,1.0
-4.309101316131472,1.0
-4.225619876671973,1.0
-4.165013816065913,1.0
-4.225619876671973,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.225619876671973,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.346831997884094,1.0
-4.309101316131472,1.0
-4.309101316131472,1.0
-4.369707376737533,1.0
-4.286225937278034,1.0
-4.309101316131472,1.0
-4.286225937278034,1.0
-4.883567317301466,1.0
-3.970573095811685,1.0
-4.019717245562369,101.0
-4.326360407952694,5.0
-4.272361989837416,5.0
-4.3148288887220465,1.0
-4.710764845058316,17.0
-5.398365117675874,1.0
-5.415558646140028,1.0
-4.6343694642280475,17.0
-4.369707376737533,1.0
-4.225619876671973,1.0
-4.254195650150781,7.0
-4.142295219190901,7.0
-4.225619876671973,1.0
-4.369707376737533,1.0
-4.286225937278034,1.0
-4.369707376737533,1.0
-4.346831997884094,1.0
-4.286225937278034,1.0
-4.286225937278034,1.0
-4.346831997884094,1.0
-4.346831997884094,1.0
-4.231401845392172,1.0
-4.105672184271433,1.0
-4.159517480745797,1.0
-3.960321442151926,1.0
-4.317815651371969,1.0
-3.95006375643621,1.0
-4.138262941091536,1.0
-4.116408565770044,1.0
-4.153571738477581,1.0
-4.192054808756196,1.0
-4.126950016748872,1.0
-3.940954208733656,1.0
-4.060935920258812,1.0
-4.054229296672175,1.0
-5.706307789791656,1.0
-4.164468304875447,277.0
-4.4119498301556215,1.0
-5.4627280953891875,1.0
-5.570494290617275,1.0
-4.105388542207534,46.0
-5.585656775200534,1.0
-5.591275355522159,1.0
-5.67858668179593,1.0
-3.688721875540867,17.0
-4.618024606465274,1.0
-5.5281888332285956,1.0
-5.492931454252921,1.0
-4.522012901519396,1.0
-3.919563347274704,46.0
-4.78998970607423,1.0
-3.939572261986723,1.0
-4.346225868535943,1.0
-4.5809869145135655,1.0
-4.484255144794799,1.0
-4.519997789229915,1.0
-4.086790375244804,1.0
-3.9790978911348054,1.0
-4.246519267418364,1.0
-4.0933405928928694,1.0
-4.3061275426950285,5.0
-4.027567157116929,5.0
-4.2326037389862705,1.0
-4.346225868535943,1.0
-4.225070520364182,1.0
-5.476801342633759,1.0
-4.720714015923012,1.0
-3.7950885863977315,17.0
-3.9582291686698783,17.0
-3.7229074943218796,23.0
-5.52000288159664,1.0
-5.607688469984906,1.0
-5.599892932947714,1.0
-3.9302703722934536,17.0
-4.689694630820118,1.0
-4.799571808179488,1.0
-4.583842881696623,17.0
-3.970573095811685,22.0
-3.864698326166961,1.0
-4.007048827786958,1.0
-4.105388542207534,1.0
-4.286146588249911,1.0
-4.761743451823406,1.0
-5.3307507996921295,1.0
-5.332851548024467,1.0
-5.580687376571879,1.0
-5.358973071040757,1.0
-4.22932735194002,1.0
-5.518375811709215,1.0
-5.5178683070039,1.0
-4.88562979094471,1.0
-4.115834092163221,1.0
-4.0803683954327115,1.0
-5.509932427238942,1.0
-5.60977148699405,1.0
-4.597678031846025,1.0
-4.6189237381886405,1.0
-4.666810436496642,1.0
-4.657818261116241,10.0
-4.334409048686643,5.0
-4.456564762130954,1.0
-5.581327030612359,1.0
-4.3024498629973955,31.0
-5.024450550318884,1.0
-4.2849009365890725,1.0
-3.8858280691364318,1.0
-4.677898010306733,278.0
-4.99055557906321,1.0
-4.3816723835808515,5.0
-4.042433003725894,17.0
-5.509069150178155,1.0
-4.428557711569147,5.0
-5.704092843717916,1.0
-5.599207767408332,1.0
-5.527648040526044,1.0
-3.6163485660751644,42.0
-5.471643024065948,1.0
-3.7841837197791888,1.0
-5.262455906322794,1.0
-5.472684739096675,1.0
-4.055958151615123,20.0
-4.023136955868885,42.0
-3.7898980954642876,1.0
-5.505448741141016,1.0
-5.658261897206788,64.0
-4.447730538353718,1.0
-5.540118402061559,1.0
-5.490952898827866,1.0
-4.5653115322251026,1.0
-3.6464393446710153,250.0
-3.8645783739023836,130.0
-3.7464393446710154,109.0
-4.007205452175263,57.0
-3.6416041678685938,46.0
-3.778662342334101,23.0
-4.902390610055495,1.0
-3.101881223476018,10.0
-4.3285995390402485,1.0
-4.8464362725382815,1.0
-3.6381476962048267,1.0
-4.581444787932611,23.0
-4.373529809032384,17.0
-5.6045722560192806,1.0
-5.400241154682098,1.0
-5.414184931586809,1.0
-5.2529003683207245,1.0
-4.7310634188767455,1.0
-4.87657235309319,1.0
-4.8910470541490545,1.0
-5.149275070710713,1.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.0337940209922127,11.0
-2.9638096525384383,11.0
-3.120750542731343,11.0
-3.120750542731343,11.0
-3.120750542731343,11.0
-3.120750542731343,11.0
-3.120750542731343,11.0
-3.0124798907455577,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.099436412484688,11.0
-3.240528260216711,11.0
-3.099436412484688,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-2.996630848284676,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-2.996630848284676,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-3.0835873700238063,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.0666152167384504,11.0
-3.0835873700238063,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.0835873700238063,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.0124798907455577,11.0
-3.1535717384775808,11.0
-3.0666152167384504,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.0835873700238063,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.0835873700238063,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.120750542731343,11.0
-3.099436412484688,11.0
-3.0835873700238063,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.240528260216711,11.0
-3.2246792177558294,11.0
-3.204986855772667,11.0
-3.120750542731343,11.0
-3.0835873700238063,11.0
-3.099436412484688,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.1535717384775808,11.0
-3.1535717384775808,11.0
-3.240528260216711,11.0
-3.1630741894285697,11.0
-3.771437029461126,11.0
-3.728502115742625,11.0
-3.6820058147602133,11.0
-3.8154107252426988,11.0
